-62.72696796076434,0
-50.835324913400356,0
-52.60004677166757,0
-50.850511214126875,0
-48.12641805225803,0
-38.780721032077246,0
-42.50166866650606,0
-38.22395126332369,0
-39.21043041062252,0
-27.5288575921383,0
-32.42513556774342,4
-31.8526275961476,4
-30.692673773505057,4
-27.388133489909038,4
-29.73533241322435,4
-85.25267130134876,4
376.53380127380603,4
350.9527934762839,4
-79.9407538476961,4
100.17280920070962,4
225.17635924637668,4
-63.43419690493687,4
-494.6113958880285,4
-773.5254791155762,4
-634.9882553477227,4
-234.93097080119537,4
199.55132078490982,4
600.98717225911,4
937.6941077878042,4
1207.859848570342,4
1397.0142663695851,4
1471.4327775311408,4
1359.6709738503935,4
1039.3277148592604,4
616.614022209877,4
219.33573187159777,4
-82.82326752367055,4
-259.08940285612266,4
-302.51867893431074,4
-248.64719639774512,4
-146.57242717862306,4
-28.536639716496666,4
55.75374934936696,4
117.27791087661109,4
143.61654691092016,4
159.3875986188153,4
156.43177764719647,4
142.58014045175295,4
130.51725576467072,4
116.92787546221226,4
97.33490624778003,4
75.25725169904604,4
52.64807711338206,4
37.689925258268474,4
19.263407090766705,4
3.8040319390706756,4
-5.382898073666217,4
-2.6614491846559236,4
-1.3026942477575272,4
6.098436380969468,4
13.10100312559702,4
30.809184431993494,4
44.201264241507886,4
54.45502794221592,4
62.55100363474538,4
73.36359017616738,4
79.29004565098049,4
79.17180471755894,4
78.865382306829,4
69.80013450118275,4
54.916310961777,4
38.70637287376077,4
36.36715670506936,4
53.51869549504585,4
69.4718041163293,4
78.19028867225042,4
75.79334341895,4
82.75778338650936,4
81.33756373146039,4
85.7703135596115,4
101.69284904503458,4
131.2238672128609,4
166.93263439401954,4
209.001017742081,4
251.57183948380774,4
306.13703418204216,4
347.1532660877798,4
382.0511818465716,4
408.70088874692766,4
427.8988995808881,4
431.0898587629881,4
416.3593772873067,4
394.26401316227935,4
362.6764901517849,4
314.2144805267071,4
250.08211205831827,4
177.3248538810874,4
96.93473458047464,4
22.953013532189516,4
-56.90591499561927,4
-139.90268643447195,4
-204.7980745034865,4
-275.2003974996348,4
-339.9949138628981,4
-400.5571043000263,4
-454.94806122216045,4
-513.6998981932124,4
-562.1940277209995,4
-602.7897188243011,4
-621.8680471456522,4
-633.6944219677694,4
-637.1155274616182,4
-627.0845437634675,4
-600.7079656358983,4
-566.9808928359486,4
-533.5160240845365,4
-490.7680712923959,4
-440.31507750079334,4
-408.6656584862842,4
-377.6646690972133,4
-357.44035990692555,4
-331.6075255931595,4
-307.19075590485465,4
-284.771667329621,4
-266.6838160650866,4
-237.91902462455482,4
-207.6552133608871,4
-178.81761860605903,4
-140.68962613411836,4
-96.60234480840842,4
-47.93194051270291,4
2.389947288792982,4
46.37313278283284,4
96.10815186741058,4
127.62299818435655,4
151.08513490380605,4
173.13443371543514,4
191.82585744566876,4
205.60803711802427,4
218.3871432220759,4
225.10056170496475,4
230.2412782938168,4
230.69583608285902,4
225.11045721445885,4
219.34164778715947,4
208.71467452340332,4
203.95346678599591,4
197.8382818738336,4
181.80090844594864,4
173.3937233664791,4
161.30256687874007,4
142.61317586952842,4
129.02708020863824,4
121.89713399421566,4
114.19712910493246,4
103.39586355285566,4
91.6425324274361,4
85.56213888095901,4
79.10408172105207,4
73.43786927391265,4
67.7826010462984,4
65.25492882460753,4
60.39395808010269,4
59.82757115946708,4
54.391305984657095,4
63.96447910358538,4
60.65979387649929,4
62.620159199822744,4
53.8612235268527,4
60.702811133171565,4
53.113632847259524,4
44.36994544102544,4
39.34399817605964,4
36.66437224240047,4
26.97588070303958,4
17.30577267261448,4
5.900771473790947,4
7.958518353624557,4
5.139943031248398,4
6.220989912923592,4
10.219441895406582,4
16.934322112151282,4
17.594051874521472,4
18.639494814962532,4
20.069771309840146,4
23.831964492557066,4
15.311424213274918,4
5.831946137740065,4
2.213323480390697,4
4.0536269725174625,4
-3.6579323301455027,0
-4.538580605943837,0
-12.627998647028647,0
-12.327500814838004,0
-8.524618937024488,0
-6.681045959714908,0
-1.533265828772631,0
5.9377545409223345,0
10.467591036850038,0
14.399880742018624,0
9.164782783698438,0
7.637947634578817,0
-0.12304641673941674,0
-6.7029755295782625,0
-13.85754424312882,0
-12.819800890748198,0
-15.099921474139547,0
-12.70439889703734,0
-12.460946191423679,0
-8.131657628328373,0
-11.218113926112608,0
-16.445374376170562,0
-17.18596310940672,0
-17.73484711740085,0
-21.59882288674776,0
-21.953161419083305,0
-27.3762971833559,0
-25.39074791026096,0
-22.440349540196827,0
-15.800042118933938,0
-17.16536944392717,0
-12.49433083628367,0
-12.318600257889507,0
-14.48607497960606,0
-13.927214250743956,0
-11.037371537627777,0
-8.548623846197916,0
